"outcome","mse","error","estimate_ttt==1","estimate_ttt==2","estimate_ttt==3","estimate_ttt==4","estimate_ttt==5","estimate_ttt==6","se_ttt==1","se_ttt==2","se_ttt==3","se_ttt==4","se_ttt==5","se_ttt==6","variance_ttt==1","variance_ttt==2","variance_ttt==3","variance_ttt==4","variance_ttt==5","variance_ttt==6","t_stat_ttt==1","t_stat_ttt==2","t_stat_ttt==3","t_stat_ttt==4","t_stat_ttt==5","t_stat_ttt==6","p_value_ttt==1","p_value_ttt==2","p_value_ttt==3","p_value_ttt==4","p_value_ttt==5","p_value_ttt==6","model_name","model_call","model_formula","policy_speed","n_implementation_periods","prior_control","n_units","effect_direction","effect_magnitude1","effect_magnitude2","effect_magnitude3","effect_magnitude4","effect_magnitude5","effect_magnitude6","n","mean_es_prior","max_es_prior","mean_es_outcome","max_es_outcome","n_unique_enact_years","mu1_prior","mu0_prior","sd_prior","mu1_prior_old","mu0_prior_old","sd_prior_old","mu1","mu0","sd","iter","seed"
"crude.rate",NA,NA,2.94829902275964,2.05073384653073,2.37102466193288,2.50927457838019,3.47764759424811,3.93205089348223,1.19030880378259,1.30822675852602,1.74557682266119,1.04288280666808,1.59811057012466,1.96362188122295,1.41683504836233,1.7114572517235,3.04703844381195,1.08760454844389,2.55395739434416,3.85581089241754,NA,NA,NA,NA,NA,NA,0.0132521807935061,0.116982084445417,0.174367117750586,0.0161240935009192,0.0295478221663881,0.0452365603306837,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.110113041909862,1.87946068788119,-0.0456085061618591,1.42380898907801,14,15.1526029326429,11.0851428213179,5.18010449510342,15.1526029326429,11.0851428213179,5.18010449510342,17.9375350249371,11.4578147053224,6.69037040244093,780,9780
"crude.rate",10.9195420316348,NA,2.42302579227074,1.4632892219422,1.92920586141174,1.36173643282379,1.51773807502518,2.136004529409,1.05488472283397,1.12519055683957,1.39069305891555,1.21373666519052,1.6632752350531,2.06554640963142,1.1127817784685,1.26605378920094,1.93402718411588,1.4731566924278,2.76648450754094,4.26648197034125,2.29695789485057,1.30048125008468,1.38722621001368,1.12193729651401,0.912499653117677,1.03411112887566,0.0218400063332664,0.193754481326118,0.165701256517245,0.262175302019727,0.361739467378174,0.301349899176054,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.110113041909862,1.87946068788119,-0.0456085061618591,1.42380898907801,14,15.1526029326429,11.0851428213179,5.18010449510342,15.1526029326429,11.0851428213179,5.18010449510342,17.9375350249371,11.4578147053224,6.69037040244093,780,9780
"crude.rate",NA,NA,3.22953958637094,2.12802119552186,3.12150101777196,1.96241770904151,2.23558679187333,2.90855461962156,1.03755275290146,1.02184503021368,1.20355175126838,0.849798550665621,0.875925234901436,0.973242855473488,1.07651571505339,1.04416726577239,1.44853681798119,0.722157576713389,0.767245017137136,0.947201655730189,NA,NA,NA,NA,NA,NA,0.00185415152201577,0.037294240529886,0.00949839841508624,0.0209283807766507,0.010702737092322,0.00280333207028258,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.110113041909862,1.87946068788119,-0.0456085061618591,1.42380898907801,14,15.1526029326429,11.0851428213179,5.18010449510342,15.1526029326429,11.0851428213179,5.18010449510342,17.9375350249371,11.4578147053224,6.69037040244093,780,9780
"crude.rate",NA,NA,1.22131019990435,0.402330646594472,0.850482093612553,1.03667942604538,1.47105696403893,1.92078429062992,1.88583218110987,1.97099528847707,2.1874098153344,1.63176748072721,2.0338896573012,2.48992962955881,3.55636301530961,3.8848224271988,4.78476170022128,2.66266511115882,4.13670713807677,6.19974956015489,NA,NA,NA,NA,NA,NA,0.517228163903997,0.838255329465388,0.697418298052042,0.525225762199276,0.469512331442061,0.440457363628172,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.110113041909862,1.87946068788119,-0.0456085061618591,1.42380898907801,14,15.1526029326429,11.0851428213179,5.18010449510342,15.1526029326429,11.0851428213179,5.18010449510342,17.9375350249371,11.4578147053224,6.69037040244093,780,9780
"crude.rate",9.76845739023851,NA,-0.599023423590831,-0.214551112711559,-0.395456725936031,-0.38934071437763,-1.12717720959109,-1.77368990160515,0.739178545356384,1.04971114534444,1.33947261854139,1.33141046088482,1.61627959621316,1.97768944212179,0.54638492191518,1.10189348866034,1.79418689582212,1.77265381535353,2.61235973313496,3.91125552948001,-0.81039070648624,-0.204390620851375,-0.295233154050332,-0.292427261025788,-0.69738998885589,-0.896849557786089,0.421556136214236,0.838877970635416,0.769038294097985,0.771170030901522,0.488789011659291,0.374097225237123,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",NA,NA,0.363439406077258,0.517292592722082,0.729487238663388,0.299310170753048,1.17796629751123,1.42945979099579,0.516134034647622,0.512786763214759,0.520216163032551,0.538161889311268,0.580094253829934,0.586089836282412,0.266394341721633,0.262950264528269,0.270624856280309,0.289618219107074,0.336509343326508,0.343501296193544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",8.72730448378583,NA,-0.973369903259959,-0.350311331970285,-0.693742651275533,-0.793200011516337,-1.869889952402,-2.63907751354251,0.728541270289877,1.04838787358609,1.34119247103721,1.1162258118705,1.63556698037625,2.03968517031763,0.530772382515588,1.09911713348237,1.7987972443669,1.24596006308596,2.67507934729709,4.16031559401367,-1.33605321064745,-0.3341428690624,-0.517258086558618,-0.710608913609642,-1.14326712072155,-1.29386512778908,0.18758114759227,0.739669260333468,0.607256857440609,0.480628264723338,0.258372233906493,0.201656971879987,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",NA,NA,-0.541000198990162,-0.614864441379494,-0.856133855754782,-0.936791193910528,-2.27880097050236,-2.06681979815899,0.663463544438277,1.08867376260234,1.28442419178243,1.34726067150272,1.80081087979463,1.86499862709085,0.440183874798602,1.18521056137873,1.64974550443596,1.81511131697796,3.24291982478672,3.47821987905074,NA,NA,NA,NA,NA,NA,0.414833013276512,0.572221366574274,0.505059162815449,0.486848317168283,0.205717055817163,0.2677688944426,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",11.3189901564901,NA,-0.0412734482639474,0.318399948619503,0.174400805409133,0.240943901980448,-0.581484427961831,-1.21400351245308,0.740091921550198,0.959417684163178,1.24783318080143,1.25175107115666,1.5552155570318,1.91302653503688,0.547736052343865,0.920482292685035,1.55708764710902,1.56688074414185,2.41869542883374,3.65967052375521,-0.0557680026793103,0.331867917253597,0.139762917104931,0.192485476970918,-0.37389313997837,-0.634598365583923,0.955538451198295,0.74006282010671,0.888877189520821,0.847403430896108,0.708567956627787,0.525844481949108,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",NA,NA,-0.131436401650668,0.330039512839266,0.117108105343282,0.229217763461458,-0.744176854134456,-1.4884754996195,0.862829518260314,1.00528913457961,1.31508449477982,1.26868945924537,1.60842009026898,1.92486432279574,0.744474777581326,1.01060624410382,1.72944722841029,1.60957294400031,2.58701518678087,3.70510266117189,NA,NA,NA,NA,NA,NA,0.878925219184767,0.742682520385513,0.929042275749375,0.856624356318472,0.643596855241652,0.439351643313005,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",NA,NA,-0.0732409108420983,0.323165567319203,0.308063680265443,0.00594078099236402,-0.703207297919478,-1.19671027346418,0.972902644520074,1.15139596848618,1.42293094120021,1.44899196510092,1.75425485889934,2.14411954881947,0.946539555714153,1.32571267624622,2.02473246342492,2.09957771492703,3.07741010997195,4.59724863962981,NA,NA,NA,NA,NA,NA,0.939991279975312,0.778961348310986,0.828598500878091,0.996728729856728,0.688524588234484,0.576751530628289,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",45,"pos",0,0,0,0,0,0,33,0.157936894326192,0.3891177666566,0.0624999281827637,0.289460252949375,13,15.0838059691468,10.9568653167286,5.18010449510342,15.0838059691468,10.9568653167286,5.18010449510342,17.1880376864227,11.4464623203493,6.69037040244093,781,9780
"crude.rate",9.68079777695478,NA,1.07847699067703,2.43383643665476,2.66146312208355,2.71784278111256,2.08347331580853,2.18506719479973,0.797725753263247,1.17497140953387,1.33576896118382,1.28351162544645,1.37063554990966,1.43506825393815,0.636366377419415,1.38055781322201,1.78427871766211,1.64740209265618,1.87864181067615,2.0594208934611,1.35193954346505,2.07140056081901,1.99245767750497,2.11750538696306,1.52007827021987,1.52262248767848,0.182478800390007,0.0435010881891453,0.0517944171607984,0.0392126662519891,0.134790293422113,0.134153213763758,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",NA,NA,-0.340886795477499,-1.04541696461023,-1.38175784768335,-2.57205423350506,-2.46445076727385,-3.43928872711995,0.513570142791619,0.512181124864292,0.524199679473289,0.534761357515975,0.578503018248296,0.588026761807233,0.263754291567004,0.262329504667252,0.274785303959899,0.285969709492329,0.334665742122388,0.3457754726015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",7.71885828070242,NA,0.539102825251372,2.14119324699814,2.45294579296831,2.14809459147076,1.682023649005,1.65379191191897,0.626445475308654,1.01714381902824,1.50346278472426,1.57582867284737,1.88930620734748,1.77221619637585,0.392433933534685,1.03458154858735,2.26040034505083,2.48323600616789,3.56947794512173,3.14075024669689,0.860574218347978,2.10510372962184,1.63153076876338,1.36315237086616,0.890286414379859,0.933177292534027,0.39358052055153,0.040328242276689,0.109061863976773,0.17894178044573,0.377575996357587,0.355213096941469,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",NA,NA,0.452076541704333,2.51540256379776,3.01945459510187,2.66305066962069,3.01340750229098,2.59759358282748,0.952647964549298,1.33159554463281,1.66454522271596,1.79143696004223,1.78271950448107,2.08051528293682,0.90753814435992,1.77314669448595,2.77071079846651,3.20924638180533,3.17808883165722,4.32854384253369,NA,NA,NA,NA,NA,NA,0.635109659898742,0.0588899590729225,0.0696805411442217,0.137135168793676,0.0909623459194305,0.211835650626462,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",11.4726262822844,NA,0.305153843998102,1.90535166386422,2.41160705900452,2.12257716574503,1.4362149420942,1.11966049237322,0.707422208246104,1.23041949917936,1.52072891671821,1.42019824885602,1.47205847107377,1.52076156238522,0.500446180719794,1.51393214396078,2.31261643814293,2.01696306605372,2.16695614226004,2.31271572962832,0.431360283068669,1.54853825474565,1.585823109229,1.49456399305856,0.975650743714399,0.736249863270549,0.666305226709637,0.121828992048091,0.113115407010467,0.135363518505213,0.329488310728331,0.461762144835078,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",NA,NA,0.312050850577053,1.91718193464877,2.39597111490036,2.11435781744566,1.50063390586856,1.11587301057319,0.688274672967401,1.01226542990909,1.24780552613548,1.19918875460508,1.37381661934694,1.33748600320211,0.473722025448382,1.02468130058903,1.55701863105423,1.43805366917128,1.88737210359385,1.78886880876155,NA,NA,NA,NA,NA,NA,0.6502742156468,0.0582314077237596,0.0548392249756659,0.0778740461295128,0.274696778647048,0.404108397605601,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",NA,NA,0.558630004850069,2.22043397424849,2.6359791899943,2.7460400521944,2.29707394341828,0.921148500071252,0.802690339238529,1.23956007624153,1.55966325533668,1.48831751344308,1.52923211741212,1.62613042416974,0.644311780706864,1.53650918261192,2.4325494700474,2.2150890208214,2.33855086892476,2.64430015641047,NA,NA,NA,NA,NA,NA,0.486461966166793,0.0732438710013111,0.0910097665363566,0.065028328196044,0.133068856788094,0.571076662046167,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",45,"pos",0,0,0,0,0,0,29,-0.338493345997407,1.89099455019223,-0.225475904035097,1.64208453299899,13,14.3800025391932,11.2114412985523,5.18010449510342,14.3800025391932,11.2114412985523,5.18010449510342,17.4527408246184,11.4522234071961,6.69037040244093,782,9780
"crude.rate",9.81145360380203,NA,-0.290704478829985,-1.29506786148409,-0.554225029535148,0.483091031697595,0.532454795124084,1.28422818300662,0.684076151867298,0.853400844432873,1.08619048172433,1.35368843961449,1.65635179308837,1.52859919608567,0.467960181553571,0.728293001278741,1.17980976258853,1.83247239154591,2.74350126246706,2.33661550227376,-0.424959235951231,-1.51753759084305,-0.510246626959312,0.356870176002369,0.321462383381304,0.840134017010598,0.672689681051215,0.135428888763441,0.612123952521313,0.72269075026894,0.749200017487124,0.404832763362962,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",NA,NA,0.126140264971382,0.444856756291371,0.00702449979344871,-0.447386818003078,-0.922516312242275,-1.08528092729448,0.522672274356751,0.524723216712717,0.531444055272283,0.544535823245153,0.584115972386942,0.597241894008722,0.273186306381259,0.275334454157341,0.282432783884249,0.296519262797277,0.341191469197543,0.356697879959126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",8.29258109379333,NA,-0.248776694752558,-1.0250933179101,-0.213663393455533,0.476584869402013,0.436724255809976,1.13189762928271,0.603063496768014,0.878679476135135,1.31488482605756,1.70369430808541,2.02370377593942,2.13194298626988,0.363685581134065,0.772077621781114,1.72892210579641,2.90257429540263,4.09537697275147,4.54518089670534,-0.412521560475508,-1.16662940896146,-0.162495900189345,0.279736139952004,0.215804437883823,0.530923029636507,0.68172069902306,0.248894312536551,0.871570299515509,0.780833954022836,0.830018151199643,0.597822687266913,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",NA,NA,0.339101842087089,-0.744591406614598,0.192195810676481,1.00314821393416,0.28633914254771,0.80647069136902,0.620808539986457,1.02108378847698,1.14276688752942,1.48265458371794,1.72521047100622,2.63932631328954,0.385403243320117,1.0426121030905,1.30591615923368,2.19826461461982,2.9763511692695,6.96604338802256,NA,NA,NA,NA,NA,NA,0.584910511294703,0.465869083851938,0.866438042848697,0.498666575439812,0.868177840215993,0.75994021574748,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",10.8007577456334,NA,-1.08102352698901,-1.96657144379508,-1.13073128907525,-0.0333800372683577,0.15537065913882,0.702139526219887,0.679807558467985,0.895019406147712,1.1622432928443,1.30115241645103,1.61575961433425,1.5059376895611,0.462138316550203,0.801059737381003,1.35080947176156,1.69299761083634,2.61067913131357,2.26784832484063,-1.5901905083627,-2.19723888698624,-0.972886912780599,-0.0256542099498257,0.0961595139279665,0.466247395949379,0.112127752784625,0.028246500808927,0.330859523966433,0.97953858617856,0.92341435949489,0.641146337234149,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",NA,NA,-1.278455473945,-2.12572059962301,-1.20108099022748,-0.165523231633205,-0.0207340393222841,0.420553007936082,0.68974572056609,0.908122837770596,1.17697093698077,1.32696801451252,1.59908142195068,1.27225086448274,0.475749159039234,0.824687088480521,1.38526058649739,1.76084411153931,2.5570613940278,1.61862226217707,NA,NA,NA,NA,NA,NA,0.0638082803487212,0.0192432290249029,0.307498578746337,0.900731035065544,0.989654744223827,0.740978193299102,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",NA,NA,-0.110309064557018,-0.527415419382834,0.139694394399189,0.691596329932507,0.61207955814248,1.48138522785505,0.969734966113307,1.21688849653407,1.459497817508,1.63949032145185,1.90886875028717,1.76871589641,0.940385904502777,1.48081761299696,2.1301338793106,2.68792851413428,3.64377990582289,3.12835592221341,NA,NA,NA,NA,NA,NA,0.909434575787097,0.664714683006652,0.923747710515934,0.673144597486131,0.748475327146156,0.402284364589425,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",45,"pos",0,0,0,0,0,0,32,-0.164359737970176,0.309155364370598,-0.120501170455722,0.406027580481965,13,14.3181025921326,11.1745113405736,5.18010449510342,14.3181025921326,11.1745113405736,5.18010449510342,16.9607515127092,11.4868135204771,6.69037040244093,783,9780
"crude.rate",9.54724771128806,NA,1.34402828254862,-0.0930779297472909,-0.0033092914114593,0.0603131617013679,0.961977427907996,0.969847599416238,1.06881716334542,1.11403374805757,1.38991155028926,1.68413934963586,2.11256784820509,2.56914556526399,1.14237012866175,1.2410711918112,1.93185411762749,2.83632534899191,4.46294291326989,6.60050893551565,1.25749129845725,-0.0835503681190823,-0.00238093669397207,0.035812453235778,0.455359305371103,0.377498111640311,0.214417596119856,0.933747543629274,0.998109763419748,0.97157449915154,0.650822078749257,0.707401163838078,"twfe","feols","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1, Inf)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",NA,NA,-0.300524951131855,-0.869739383024633,-1.51034170462384,-1.06733772222721,-2.19274763843185,-2.30532872549423,0.502636831599001,0.516428503355089,0.538724619738586,0.564153708303702,0.609085253576812,0.619031546413815,0.252643784479882,0.266698399077577,0.290224215912484,0.318269406592818,0.370984846124729,0.383200055455479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"autoregressive","autoreg_debiased","crude.rate ~ unemploymentrate + i(time_to_treat, ref = c(-1)) + lag_outcome | year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",8.16472064994628,NA,0.190558348602923,-0.862847011474069,-1.82920696648301,-1.1695404961104,-0.436840377858987,-1.06547458798437,0.846029659057563,0.916582231176915,1.71031822305868,1.74558013631398,2.0924001997822,2.89129480673012,0.715766184005056,0.840122986509252,2.92518842412661,3.04705001229392,4.37813859604857,8.35958565942455,0.225238378540057,-0.94137436023187,-1.06951264496949,-0.670001033914168,-0.208774773537328,-0.368511223934772,0.822711900799406,0.35103920989426,0.289974850946431,0.505939832033491,0.835472276106678,0.714047818240737,"sa","feols","crude.rate ~ unemploymentrate + sunab(treatment_date, time_to_treat, ref.p = c(-1, .F)) | state + year","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",NA,NA,-0.793847704475121,-2.60372721697206,-2.5240654289912,-2.14662644009097,-1.58455823719712,-0.82690092796385,1.17772508850157,1.52450196245055,1.49515170161893,1.71786064141458,2.12385183081286,2.36435716657691,1.38703638408603,2.32410623351559,2.23547861085399,2.95104518332132,4.51074659924714,5.59018481114357,NA,NA,NA,NA,NA,NA,0.500278387848129,0.0876512088731706,0.0913792188101143,0.211448302444397,0.455620551051816,0.726536798799215,"csa_did","att_gt","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",10.5508755007551,NA,0.79441628372487,-0.413143437079063,-0.0435369048428533,0.268849529897976,1.42205106826558,1.8739683189233,0.903585459308551,0.763998462914,0.848735367930541,0.929646329891787,1.22444570998416,1.50750295789279,0.816466682273846,0.583693651334955,0.72035172477619,0.864242298681269,1.4992672966986,2.2725651680555,0.879182235106771,-0.540764749058885,-0.0512962066715903,0.289195494300796,1.1613835196368,1.24309428987308,0.37952692387358,0.588797719556151,0.95910037725029,0.772495480038492,0.245780477833674,0.21414272677152,"gardner","did2s","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",NA,NA,0.0646407970300469,-0.953928039615247,-0.997488912488782,-0.102328589324196,0.759090701374249,0.597865632022376,1.07755866360197,0.94361738163424,1.1712994587846,1.02374041498485,1.35475644119584,1.70755216128482,1.16113267350366,0.890413762922259,1.3719424221491,1.04804443727336,1.83536501496163,2.91573438350845,NA,NA,NA,NA,NA,NA,0.952165038413901,0.312051496599127,0.394431260408434,0.920379573436849,0.575264423618292,0.726240964312116,"bjs","did_imputation","crude.rate ~ unemploymentrate + treatment_level","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
"crude.rate",NA,NA,0.0578580338159884,-0.656617092525232,-0.243631905346544,0.0578496224746548,0.973532571348466,1.7409908697946,1.22348671454707,1.07070084129243,1.17271260254949,1.09614458511751,1.4597519301711,1.80639040732078,1.49691974067319,1.14640029154431,1.3752548481784,1.20153295148243,2.13087569763826,3.26304630366052,NA,NA,NA,NA,NA,NA,0.962282523327323,0.53970499650607,0.835423600869457,0.957910750530107,0.504825504470461,0.335148484333096,"augsynth","multisynth","crude.rate ~ treatment_level | unemploymentrate","instant",6,"level",45,"pos",0,0,0,0,0,0,29,0.216204844051577,0.403398198367275,0.202440562935531,0.464887199756103,14,15.1235854222753,10.9845213212928,5.18010449510342,15.1235854222753,10.9845213212928,5.18010449510342,17.5407993220303,11.4091521631811,6.69037040244093,784,9780
